codigo;estabelecimento_prisional;sexo;faixa_etaria_01_jan;ano_registro;mes_numerico_01;mes_registro_01;qtde
102;Presídio de Ouro Preto I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;
102;Presídio de Ouro Preto I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
102;Presídio de Ouro Preto I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
103;Presídio de Visconde do Rio Branco I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;
103;Presídio de Visconde do Rio Branco I;Feminino;Faixa Etária 45 a 49 anos;2022;1;jan;
103;Presídio de Visconde do Rio Branco I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;5,0
103;Presídio de Visconde do Rio Branco I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;35,0
103;Presídio de Visconde do Rio Branco I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;41,0
103;Presídio de Visconde do Rio Branco I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;27,0
103;Presídio de Visconde do Rio Branco I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;22,0
103;Presídio de Visconde do Rio Branco I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;15,0
103;Presídio de Visconde do Rio Branco I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;4,0
103;Presídio de Visconde do Rio Branco I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;5,0
103;Presídio de Visconde do Rio Branco I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;3,0
103;Presídio de Visconde do Rio Branco I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;1,0
103;Presídio de Visconde do Rio Branco I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;
103;Presídio de Visconde do Rio Branco I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;1,0
104;Presídio de Varginha I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;4,0
104;Presídio de Varginha I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;54,0
104;Presídio de Varginha I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;54,0
104;Presídio de Varginha I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;46,0
104;Presídio de Varginha I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;41,0
104;Presídio de Varginha I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;21,0
104;Presídio de Varginha I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;13,0
104;Presídio de Varginha I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;3,0
104;Presídio de Varginha I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;6,0
104;Presídio de Varginha I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;
104;Presídio de Varginha I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
104;Presídio de Varginha I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;1,0
105;Presídio de Ituiutaba I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;7,0
105;Presídio de Ituiutaba I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;45,0
105;Presídio de Ituiutaba I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;52,0
105;Presídio de Ituiutaba I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;38,0
105;Presídio de Ituiutaba I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;23,0
105;Presídio de Ituiutaba I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;27,0
105;Presídio de Ituiutaba I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;15,0
105;Presídio de Ituiutaba I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;5,0
105;Presídio de Ituiutaba I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
105;Presídio de Ituiutaba I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;1,0
105;Presídio de Ituiutaba I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
106;Presídio de Muriaé I;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;1,0
106;Presídio de Muriaé I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;13,0
106;Presídio de Muriaé I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;47,0
106;Presídio de Muriaé I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;32,0
106;Presídio de Muriaé I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;21,0
106;Presídio de Muriaé I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;10,0
106;Presídio de Muriaé I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;8,0
106;Presídio de Muriaé I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;8,0
106;Presídio de Muriaé I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;5,0
106;Presídio de Muriaé I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;
106;Presídio de Muriaé I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;1,0
106;Presídio de Muriaé I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;2,0
106;Presídio de Muriaé I;Masculino;Faixa Etária 75 a 79 anos;2022;1;jan;
107;Presídio de Poços de Caldas I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;1,0
107;Presídio de Poços de Caldas I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;15,0
107;Presídio de Poços de Caldas I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;32,0
107;Presídio de Poços de Caldas I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;26,0
107;Presídio de Poços de Caldas I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;31,0
107;Presídio de Poços de Caldas I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;29,0
107;Presídio de Poços de Caldas I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;12,0
107;Presídio de Poços de Caldas I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;4,0
107;Presídio de Poços de Caldas I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;3,0
107;Presídio de Poços de Caldas I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;4,0
107;Presídio de Poços de Caldas I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;3,0
107;Presídio de Poços de Caldas I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;
107;Presídio de Poços de Caldas I;Masculino;Faixa Etária 75 a 79 anos;2022;1;jan;1,0
108;Presídio de Paracatu I;Feminino;Faixa Etária 18 a 19 anos;2022;1;jan;
108;Presídio de Paracatu I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;6,0
108;Presídio de Paracatu I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;1,0
108;Presídio de Paracatu I;Feminino;Faixa Etária 30 a 34 anos;2022;1;jan;5,0
108;Presídio de Paracatu I;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;2,0
108;Presídio de Paracatu I;Feminino;Faixa Etária 40 a 44 anos;2022;1;jan;2,0
108;Presídio de Paracatu I;Feminino;Faixa Etária 45 a 49 anos;2022;1;jan;1,0
108;Presídio de Paracatu I;Feminino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
108;Presídio de Paracatu I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;4,0
108;Presídio de Paracatu I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;72,0
108;Presídio de Paracatu I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;57,0
108;Presídio de Paracatu I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;52,0
108;Presídio de Paracatu I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;30,0
108;Presídio de Paracatu I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;16,0
108;Presídio de Paracatu I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;8,0
108;Presídio de Paracatu I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;2,0
108;Presídio de Paracatu I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;3,0
108;Presídio de Paracatu I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
109;Presídio de Ubá I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;19,0
109;Presídio de Ubá I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;73,0
109;Presídio de Ubá I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;70,0
109;Presídio de Ubá I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;56,0
109;Presídio de Ubá I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;28,0
109;Presídio de Ubá I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;25,0
109;Presídio de Ubá I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;9,0
109;Presídio de Ubá I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;7,0
109;Presídio de Ubá I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;5,0
109;Presídio de Ubá I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;1,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;10,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;158,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;277,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;238,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;162,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;106,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;55,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;32,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;15,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;12,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;5,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;3,0
110;Penitenciária de Ponte Nova I;Masculino;Faixa Etária 75 a 79 anos;2022;1;jan;4,0
111;Presídio de Guaranésia I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;2,0
111;Presídio de Guaranésia I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;1,0
111;Presídio de Guaranésia I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;1,0
111;Presídio de Guaranésia I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;63,0
111;Presídio de Guaranésia I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;67,0
111;Presídio de Guaranésia I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;49,0
111;Presídio de Guaranésia I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;35,0
111;Presídio de Guaranésia I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;16,0
111;Presídio de Guaranésia I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;16,0
111;Presídio de Guaranésia I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;5,0
111;Presídio de Guaranésia I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;1,0
111;Presídio de Guaranésia I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;3,0
111;Presídio de Guaranésia I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;1,0
113;Presídio de São Joaquim de Bicas Ii;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;2,0
113;Presídio de São Joaquim de Bicas Ii;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;198,0
113;Presídio de São Joaquim de Bicas Ii;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;326,0
113;Presídio de São Joaquim de Bicas Ii;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;211,0
113;Presídio de São Joaquim de Bicas Ii;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;143,0
113;Presídio de São Joaquim de Bicas Ii;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;86,0
113;Presídio de São Joaquim de Bicas Ii;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;34,0
113;Presídio de São Joaquim de Bicas Ii;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;16,0
113;Presídio de São Joaquim de Bicas Ii;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;8,0
113;Presídio de São Joaquim de Bicas Ii;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;3,0
114;Centro de Remanejamento Provisório de Contagem I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;7,0
114;Centro de Remanejamento Provisório de Contagem I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;33,0
114;Centro de Remanejamento Provisório de Contagem I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;30,0
114;Centro de Remanejamento Provisório de Contagem I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;37,0
114;Centro de Remanejamento Provisório de Contagem I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;19,0
114;Centro de Remanejamento Provisório de Contagem I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;13,0
114;Centro de Remanejamento Provisório de Contagem I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;5,0
114;Centro de Remanejamento Provisório de Contagem I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;6,0
114;Centro de Remanejamento Provisório de Contagem I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;1,0
114;Centro de Remanejamento Provisório de Contagem I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;1,0
114;Centro de Remanejamento Provisório de Contagem I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;2,0
114;Centro de Remanejamento Provisório de Contagem I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;
116;Centro de Referenc Gestantes Privada de Liberdade;Feminino;Faixa Etária 18 a 19 anos;2022;1;jan;1,0
116;Centro de Referenc Gestantes Privada de Liberdade;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;13,0
116;Centro de Referenc Gestantes Privada de Liberdade;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;8,0
116;Centro de Referenc Gestantes Privada de Liberdade;Feminino;Faixa Etária 30 a 34 anos;2022;1;jan;2,0
116;Centro de Referenc Gestantes Privada de Liberdade;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;2,0
116;Centro de Referenc Gestantes Privada de Liberdade;Feminino;Faixa Etária 40 a 44 anos;2022;1;jan;1,0
117;Presídio de Cataguases I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;1,0
117;Presídio de Cataguases I;Feminino;Faixa Etária 30 a 34 anos;2022;1;jan;1,0
117;Presídio de Cataguases I;Feminino;Faixa Etária 40 a 44 anos;2022;1;jan;2,0
117;Presídio de Cataguases I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;3,0
117;Presídio de Cataguases I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;49,0
117;Presídio de Cataguases I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;61,0
117;Presídio de Cataguases I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;49,0
117;Presídio de Cataguases I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;36,0
117;Presídio de Cataguases I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;36,0
117;Presídio de Cataguases I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;16,0
117;Presídio de Cataguases I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;6,0
117;Presídio de Cataguases I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;6,0
117;Presídio de Cataguases I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;3,0
117;Presídio de Cataguases I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;2,0
119;Casa de Custódia do Policial Penal e Agente de Seg;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;
119;Casa de Custódia do Policial Penal e Agente de Seg;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;1,0
119;Casa de Custódia do Policial Penal e Agente de Seg;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;3,0
119;Casa de Custódia do Policial Penal e Agente de Seg;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;1,0
119;Casa de Custódia do Policial Penal e Agente de Seg;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;
120;Presídio de Almenara I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;
120;Presídio de Almenara I;Feminino;Faixa Etária 40 a 44 anos;2022;1;jan;
120;Presídio de Almenara I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;3,0
120;Presídio de Almenara I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;39,0
120;Presídio de Almenara I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;50,0
120;Presídio de Almenara I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;27,0
120;Presídio de Almenara I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;33,0
120;Presídio de Almenara I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;18,0
120;Presídio de Almenara I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;13,0
120;Presídio de Almenara I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;9,0
120;Presídio de Almenara I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
120;Presídio de Almenara I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
120;Presídio de Almenara I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;
120;Presídio de Almenara I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;1,0
121;Presídio de Manhuaçu I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;
121;Presídio de Manhuaçu I;Feminino;Faixa Etária 40 a 44 anos;2022;1;jan;
121;Presídio de Manhuaçu I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;10,0
121;Presídio de Manhuaçu I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;41,0
121;Presídio de Manhuaçu I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;35,0
121;Presídio de Manhuaçu I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;34,0
121;Presídio de Manhuaçu I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;29,0
121;Presídio de Manhuaçu I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;18,0
121;Presídio de Manhuaçu I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;7,0
121;Presídio de Manhuaçu I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;4,0
121;Presídio de Manhuaçu I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
121;Presídio de Manhuaçu I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
121;Presídio de Manhuaçu I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;2,0
122;Presídio de Frutal I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;
122;Presídio de Frutal I;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;
122;Presídio de Frutal I;Feminino;Faixa Etária 40 a 44 anos;2022;1;jan;
122;Presídio de Frutal I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;12,0
122;Presídio de Frutal I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;42,0
122;Presídio de Frutal I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;47,0
122;Presídio de Frutal I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;55,0
122;Presídio de Frutal I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;41,0
122;Presídio de Frutal I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;19,0
122;Presídio de Frutal I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;12,0
122;Presídio de Frutal I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;8,0
122;Presídio de Frutal I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;5,0
122;Presídio de Frutal I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;2,0
122;Presídio de Frutal I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;2,0
122;Presídio de Frutal I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;1,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;3,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;49,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;45,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;24,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;22,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;15,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;9,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;7,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;1,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;1,0
123;Presídio de Inhapim I;Masculino;Faixa Etária 75 a 79 anos;2022;1;jan;1,0
124;Presídio de Timóteo I;Feminino;Faixa Etária 18 a 19 anos;2022;1;jan;3,0
124;Presídio de Timóteo I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;30,0
124;Presídio de Timóteo I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;38,0
124;Presídio de Timóteo I;Feminino;Faixa Etária 30 a 34 anos;2022;1;jan;31,0
124;Presídio de Timóteo I;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;30,0
124;Presídio de Timóteo I;Feminino;Faixa Etária 40 a 44 anos;2022;1;jan;17,0
124;Presídio de Timóteo I;Feminino;Faixa Etária 45 a 49 anos;2022;1;jan;8,0
124;Presídio de Timóteo I;Feminino;Faixa Etária 50 a 54 anos;2022;1;jan;7,0
124;Presídio de Timóteo I;Feminino;Faixa Etária 55 a 59 anos;2022;1;jan;1,0
124;Presídio de Timóteo I;Feminino;Faixa Etária 60 a 64 anos;2022;1;jan;1,0
124;Presídio de Timóteo I;Feminino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
124;Presídio de Timóteo I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;1,0
124;Presídio de Timóteo I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;1,0
124;Presídio de Timóteo I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;1,0
124;Presídio de Timóteo I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;
125;Presídio de Janaúba I;Feminino;Faixa Etária 30 a 34 anos;2022;1;jan;1,0
125;Presídio de Janaúba I;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;1,0
125;Presídio de Janaúba I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;12,0
125;Presídio de Janaúba I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;87,0
125;Presídio de Janaúba I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;75,0
125;Presídio de Janaúba I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;52,0
125;Presídio de Janaúba I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;30,0
125;Presídio de Janaúba I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;15,0
125;Presídio de Janaúba I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;9,0
125;Presídio de Janaúba I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;8,0
125;Presídio de Janaúba I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
125;Presídio de Janaúba I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;1,0
125;Presídio de Janaúba I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
125;Presídio de Janaúba I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;2,0
126;Presídio de Mantena I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;2,0
126;Presídio de Mantena I;Feminino;Faixa Etária 30 a 34 anos;2022;1;jan;1,0
126;Presídio de Mantena I;Feminino;Faixa Etária 35 a 39 anos;2022;1;jan;2,0
126;Presídio de Mantena I;Feminino;Faixa Etária 40 a 44 anos;2022;1;jan;1,0
126;Presídio de Mantena I;Feminino;Faixa Etária 45 a 49 anos;2022;1;jan;1,0
126;Presídio de Mantena I;Feminino;Faixa Etária 50 a 54 anos;2022;1;jan;1,0
126;Presídio de Mantena I;Feminino;Faixa Etária 55 a 59 anos;2022;1;jan;1,0
126;Presídio de Mantena I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;4,0
126;Presídio de Mantena I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;25,0
126;Presídio de Mantena I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;34,0
126;Presídio de Mantena I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;31,0
126;Presídio de Mantena I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;29,0
126;Presídio de Mantena I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;21,0
126;Presídio de Mantena I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;11,0
126;Presídio de Mantena I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;7,0
126;Presídio de Mantena I;Masculino;Faixa Etária 55 a 59 anos;2022;1;jan;2,0
126;Presídio de Mantena I;Masculino;Faixa Etária 60 a 64 anos;2022;1;jan;4,0
126;Presídio de Mantena I;Masculino;Faixa Etária 65 a 69 anos;2022;1;jan;1,0
126;Presídio de Mantena I;Masculino;Faixa Etária 70 a 74 anos;2022;1;jan;1,0
126;Presídio de Mantena I;Masculino;Faixa Etária 75 a 79 anos;2022;1;jan;
127;Presídio de Conselheiro Pena I;Feminino;Faixa Etária 20 a 24 anos;2022;1;jan;
127;Presídio de Conselheiro Pena I;Feminino;Faixa Etária 25 a 29 anos;2022;1;jan;
127;Presídio de Conselheiro Pena I;Masculino;Faixa Etária 18 a 19 anos;2022;1;jan;2,0
127;Presídio de Conselheiro Pena I;Masculino;Faixa Etária 20 a 24 anos;2022;1;jan;5,0
127;Presídio de Conselheiro Pena I;Masculino;Faixa Etária 25 a 29 anos;2022;1;jan;4,0
127;Presídio de Conselheiro Pena I;Masculino;Faixa Etária 30 a 34 anos;2022;1;jan;2,0
127;Presídio de Conselheiro Pena I;Masculino;Faixa Etária 35 a 39 anos;2022;1;jan;1,0
127;Presídio de Conselheiro Pena I;Masculino;Faixa Etária 40 a 44 anos;2022;1;jan;3,0
127;Presídio de Conselheiro Pena I;Masculino;Faixa Etária 45 a 49 anos;2022;1;jan;
127;Presídio de Conselheiro Pena I;Masculino;Faixa Etária 50 a 54 anos;2022;1;jan;1,0
